user_id,carts,purchases,views
1515915625519610908,0,0,1
1515915625519611039,0,0,1
1515915625519611111,0,0,1
1515915625519611367,0,0,1
1515915625519611477,0,0,1
1515915625519611715,0,0,1
1515915625519611798,0,0,1
1515915625519612676,0,0,1
1515915625519612703,0,0,2
1515915625519612815,0,0,1
1515915625519612862,0,0,3
1515915625519613048,0,0,1
1515915625519613466,0,0,1
1515915625519613493,0,0,1
1515915625519613535,0,0,2
1515915625519613977,0,0,2
1515915625519614057,0,0,2
1515915625519614122,0,0,1
1515915625519614153,0,0,1
1515915625519614185,0,0,3
1515915625519614422,0,0,1
1515915625519614436,1,0,1
1515915625519614520,0,0,1
1515915625519614989,1,0,2
1515915625519615372,0,0,1
1515915625519615558,1,1,3
1515915625519615697,0,0,1
1515915625519615742,0,0,1
1515915625519616078,0,0,2
1515915625519616099,0,0,1
1515915625519616101,0,0,1
1515915625519616477,0,0,1
1515915625519616558,0,0,2
1515915625519616607,0,0,2
1515915625519616670,0,0,1
1515915625519616749,0,0,5
1515915625519616846,0,0,1
1515915625519617014,0,0,1
1515915625519617122,0,0,4
1515915625519617215,0,0,2
1515915625519617301,0,0,3
1515915625519617427,0,0,1
1515915625519617449,0,0,1
1515915625519617480,1,0,3
1515915625519617541,0,0,1
1515915625519617600,0,0,3
1515915625519617797,0,0,1
1515915625519617889,0,0,2
1515915625519617946,0,0,1
1515915625519618015,0,0,2
1515915625519618885,0,0,1
1515915625519619460,0,0,2
1515915625519619697,0,0,2
1515915625519619727,0,0,1
1515915625519619875,0,0,1
1515915625519620005,0,0,1
1515915625519620029,0,0,5
1515915625519620103,0,0,1
1515915625519620413,0,0,1
1515915625519620460,0,0,1
1515915625519620661,1,2,4
1515915625519620758,0,0,1
1515915625519620854,0,0,1
1515915625519621040,0,0,1
1515915625519621085,2,2,3
1515915625519621087,0,0,1
1515915625519621109,0,0,2
1515915625519621727,0,0,1
1515915625519621791,0,0,1
1515915625519621875,0,0,1
1515915625519622342,0,0,1
1515915625519622535,0,0,1
1515915625519622591,0,0,2
1515915625519622604,0,0,2
1515915625519622631,0,0,4
1515915625519622769,1,1,1
1515915625519623142,0,0,1
1515915625519623337,0,0,3
1515915625519623440,0,0,1
1515915625519623456,1,1,2
1515915625519623485,0,0,1
1515915625519623579,0,0,5
1515915625519623635,0,0,1
1515915625519623694,0,0,5
1515915625519623793,0,0,2
1515915625519623920,0,0,1
1515915625519623979,0,0,1
1515915625519624244,0,0,1
1515915625519624403,0,0,1
1515915625519624775,0,0,1
1515915625519624853,0,0,1
1515915625519625066,0,0,1
1515915625519625089,0,0,1
1515915625519625148,1,0,1
1515915625519625211,0,0,1
1515915625519625223,0,0,1
1515915625519625417,0,0,1
1515915625519625572,0,0,1
1515915625519625577,0,0,1
1515915625519625589,0,0,2
1515915625519625605,0,0,1
1515915625519625926,0,0,1
1515915625519626036,0,0,1
1515915625519626096,0,0,1
1515915625519626197,0,0,5
1515915625519626422,0,0,1
1515915625519626483,0,0,1
1515915625519626499,0,0,1
1515915625519626545,0,0,1
1515915625519626762,0,0,4
1515915625519626909,0,0,1
1515915625519627091,0,0,5
1515915625519627343,0,0,3
1515915625519627499,0,0,1
1515915625519627791,0,0,2
1515915625519627806,0,0,1
1515915625519628068,0,0,2
1515915625519628126,0,0,2
1515915625519628165,0,0,1
1515915625519628229,0,0,1
1515915625519628388,0,0,1
1515915625519628650,0,0,1
1515915625519628753,0,0,1
1515915625519628872,0,0,1
1515915625519628939,0,0,2
1515915625519629050,0,0,1
1515915625519629137,0,0,1
1515915625519629592,0,0,1
1515915625519629621,0,0,1
1515915625519629834,0,0,1
1515915625519629841,1,0,2
1515915625519629979,0,0,1
1515915625519630055,0,0,1
1515915625519630538,0,0,3
1515915625519630553,0,0,3
1515915625519630639,0,0,1
1515915625519630660,1,1,3
1515915625519630733,0,0,1
1515915625519630949,0,0,1
1515915625519631135,0,0,1
1515915625519631285,1,2,2
1515915625519631598,0,0,4
1515915625519631634,0,0,1
1515915625519631678,0,0,1
1515915625519631726,0,0,1
1515915625519631780,0,0,2
1515915625519631817,0,0,1
1515915625519631821,0,0,1
1515915625519631979,0,0,1
1515915625519631988,1,1,1
1515915625519631997,0,0,1
1515915625519632043,0,0,1
1515915625519632342,0,0,1
1515915625519632472,0,0,1
1515915625519632578,0,0,1
1515915625519633120,0,0,2
1515915625519633652,1,0,1
1515915625519633677,0,0,2
1515915625519633851,0,0,2
1515915625519633903,0,0,1
1515915625519633922,0,0,1
1515915625519634078,0,0,1
1515915625519634123,0,0,2
1515915625519634268,0,0,1
1515915625519634331,0,0,2
1515915625519634405,0,0,1
1515915625519634411,0,0,1
1515915625519634721,0,0,1
1515915625519634858,0,0,1
1515915625519634990,0,0,1
1515915625519635090,0,0,1
1515915625519635161,0,0,2
1515915625519635640,0,0,2
1515915625519635720,0,0,2
1515915625519635918,0,0,1
1515915625519636258,0,0,2
1515915625519636266,0,0,1
1515915625519636290,0,0,1
1515915625519636327,0,0,1
1515915625519636432,0,0,3
1515915625519636590,0,0,1
1515915625519636684,0,0,1
1515915625519636846,1,0,2
1515915625519636936,0,0,1
1515915625519636956,0,0,1
1515915625519636979,0,0,1
1515915625519637070,0,0,6
1515915625519637130,0,0,1
1515915625519637131,0,0,1
1515915625519637170,0,0,1
1515915625519637255,0,0,2
1515915625519637304,0,0,1
1515915625519637405,0,0,1
1515915625519637722,0,0,2
1515915625519637817,0,0,3
1515915625519637881,1,3,5
1515915625519637970,0,0,1
1515915625519638050,0,0,1
1515915625519638084,0,0,2
1515915625519638136,0,0,2
1515915625519638400,0,0,3
1515915625519638472,0,0,1
1515915625519638486,1,1,5
1515915625519638501,0,0,1
1515915625519638524,0,0,1
1515915625519638543,0,0,1
1515915625519638551,0,0,1
1515915625519638726,0,0,1
1515915625519639174,0,0,1
1515915625519639405,0,0,1
1515915625519639875,0,0,1
1515915625519639918,0,0,1
1515915625519640028,0,0,1
1515915625519640082,0,0,1
1515915625519640111,0,0,4
1515915625519640221,0,0,1
1515915625519640298,1,1,1
1515915625519640443,0,0,1
1515915625519640505,0,0,1
1515915625519640869,0,0,2
1515915625519641045,0,0,4
1515915625519641088,0,0,2
1515915625519641293,0,0,1
1515915625519641310,0,0,1
1515915625519641736,0,0,1
1515915625519642196,0,0,1
1515915625519642310,0,0,1
1515915625519642451,0,0,1
1515915625519642914,0,0,1
1515915625519642927,0,0,1
1515915625519643048,0,0,1
1515915625519643099,0,0,1
1515915625519643154,0,0,1
1515915625519643356,0,0,2
1515915625519643582,0,0,1
1515915625519643612,0,0,1
1515915625519643629,0,0,1
1515915625519643744,2,0,5
1515915625519644011,0,0,1
1515915625519644028,0,0,1
1515915625519644030,0,0,1
1515915625519644035,1,0,2
1515915625519644036,0,0,2
1515915625519644059,0,0,1
1515915625519644156,0,0,1
1515915625519644213,0,0,1
1515915625519644288,0,0,1
1515915625519644417,0,0,1
1515915625519644595,0,0,1
1515915625519644802,0,0,1
1515915625519644851,1,0,2
1515915625519644855,0,0,6
1515915625519644907,1,1,10
1515915625519645047,0,0,1
1515915625519645050,0,0,1
1515915625519645069,0,0,1
1515915625519645097,0,0,1
1515915625519645241,0,0,1
1515915625519645266,0,1,0
1515915625519645417,0,0,1
1515915625519645441,0,0,1
1515915625519645478,0,0,1
1515915625519645520,0,0,1
1515915625519645583,0,0,1
1515915625519645625,0,0,1
1515915625519645639,0,2,1
1515915625519645692,0,0,3
1515915625519645760,0,0,1
1515915625519645974,0,0,1
1515915625519645994,0,0,1
1515915625519646085,1,0,1
1515915625519646292,0,0,1
1515915625519646464,0,1,1
1515915625519646473,0,0,1
1515915625519646891,0,0,1
1515915625519647024,0,0,1
1515915625519647044,0,0,2
1515915625519647124,0,0,1
1515915625519647175,0,0,7
1515915625519647263,0,0,1
1515915625519647364,0,0,1
1515915625519647483,0,0,1
1515915625519647640,0,0,1
1515915625519647661,0,0,1
1515915625519647965,0,0,1
1515915625519648125,0,0,1
1515915625519648316,0,0,2
1515915625519648555,0,0,5
1515915625519648914,0,0,2
1515915625519649009,0,0,5
1515915625519649136,0,0,1
1515915625519649292,0,0,2
1515915625519649439,0,0,2
1515915625519649486,0,0,1
1515915625519649690,0,0,1
1515915625519649752,0,0,1
1515915625519649784,0,0,1
1515915625519649982,0,0,1
1515915625519650054,1,0,8
1515915625519650103,0,0,1
1515915625519650120,0,0,1
1515915625519650290,0,0,1
1515915625519650338,0,0,1
1515915625519650401,0,0,1
1515915625519650450,0,0,1
1515915625519650453,0,0,1
1515915625519650528,0,0,1
1515915625519650730,0,0,1
1515915625519650732,0,0,1
1515915625519650891,0,0,3
1515915625519651268,0,0,1
1515915625519651357,0,0,1
1515915625519651447,0,0,1
1515915625519651623,0,0,2
1515915625519651685,0,0,1
1515915625519651719,0,0,1
1515915625519652035,0,0,1
1515915625519652081,0,0,1
1515915625519652242,0,0,1
1515915625519652282,0,0,1
1515915625519652325,0,0,1
1515915625519652435,0,0,1
1515915625519652447,0,0,1
1515915625519652548,0,0,1
1515915625519652671,0,0,1
1515915625519652840,0,0,1
1515915625519653043,0,0,1
1515915625519653102,0,0,1
1515915625519653367,0,0,1
1515915625519653395,0,0,1
1515915625519653457,1,1,4
1515915625519653722,0,0,1
1515915625519653788,0,0,1
1515915625519653795,1,1,3
1515915625519653820,0,0,1
1515915625519653851,0,0,4
1515915625519654548,0,0,1
1515915625519654822,0,0,1
1515915625519654943,0,0,1
1515915625519654993,0,0,2
1515915625519655053,0,0,1
1515915625519655126,0,0,1
1515915625519655215,0,0,1
1515915625519655250,0,0,2
1515915625519655766,0,0,3
1515915625519655780,0,0,1
1515915625519655964,0,0,1
1515915625519655981,0,0,2
1515915625519655990,1,0,1
1515915625519656135,0,0,3
1515915625519656147,0,0,1
1515915625519656350,0,0,1
1515915625519656467,0,0,1
1515915625519656569,0,0,1
1515915625519656656,0,0,1
1515915625519656733,0,0,3
1515915625519656885,1,0,1
1515915625519656987,0,0,1
1515915625519657141,0,0,2
1515915625519657427,0,0,1
1515915625519657488,0,0,6
1515915625519657537,0,0,3
1515915625519657663,0,0,1
1515915625519657841,1,0,3
1515915625519658361,0,0,3
1515915625519658511,0,0,2
1515915625519658597,0,0,1
1515915625519658655,0,0,1
1515915625519658737,0,0,1
1515915625519659113,0,0,9
1515915625519659189,0,0,1
1515915625519659210,2,0,6
1515915625519659288,1,0,3
1515915625519659996,1,0,2
1515915625519660145,0,0,1
1515915625519660229,0,0,1
1515915625519660270,0,0,1
1515915625519660293,0,0,1
1515915625519660346,0,0,1
1515915625519660635,0,0,1
1515915625519660723,0,0,1
1515915625519660832,0,0,2
1515915625519660964,0,0,1
1515915625519661000,0,0,1
1515915625519661086,0,0,1
1515915625519661313,0,0,1
1515915625519661518,0,0,1
1515915625519661552,0,0,1
1515915625519661573,0,0,1
1515915625519661719,0,0,1
1515915625519661931,0,0,1
1515915625519662043,0,0,3
1515915625519662066,0,0,1
1515915625519662101,0,0,3
1515915625519662225,0,0,1
1515915625519662277,0,0,1
1515915625519662304,0,0,1
1515915625519662392,0,0,1
1515915625519662427,0,0,2
1515915625519662462,0,0,1
1515915625519662750,1,1,1
1515915625519662989,0,0,1
1515915625519663211,0,0,1
1515915625519663240,0,0,1
1515915625519663354,0,0,5
1515915625519663411,0,0,2
1515915625519663415,0,0,4
1515915625519663714,1,0,2
1515915625519663977,0,0,2
1515915625519664102,0,0,1
1515915625519664283,0,0,1
1515915625519664319,0,0,1
1515915625519664413,0,0,1
1515915625519664729,0,0,1
1515915625519664741,0,0,2
1515915625519664899,0,0,1
1515915625519665126,0,0,2
1515915625519665177,0,0,1
1515915625519665259,0,0,1
1515915625519665283,0,0,2
1515915625519665293,0,0,1
1515915625519665345,1,2,1
1515915625519665558,0,0,1
1515915625519665560,0,0,2
1515915625519665563,0,0,1
1515915625519665584,0,0,2
1515915625519665590,0,0,1
1515915625519665672,0,0,1
1515915625519665792,0,0,1
1515915625519665800,0,0,2
1515915625519665838,0,0,1
1515915625519665856,0,0,2
1515915625519665900,0,0,1
1515915625519666359,0,0,1
1515915625519666389,0,0,1
1515915625519666522,0,0,1
1515915625519666723,0,0,6
1515915625519666810,0,0,1
1515915625519667192,0,0,1
1515915625519667244,0,0,1
1515915625519667298,0,0,1
1515915625519667404,0,0,1
1515915625519667480,0,0,2
1515915625519667490,0,0,1
1515915625519667499,0,0,2
1515915625519667713,0,0,1
1515915625519667895,0,0,3
1515915625519668414,0,0,2
1515915625519668513,0,0,1
1515915625519668547,0,0,1
1515915625519668748,0,0,1
1515915625519668754,1,0,1
1515915625519668959,0,0,2
1515915625519669316,0,0,1
1515915625519669579,0,0,3
1515915625519669721,0,0,2
1515915625519670087,0,0,3
1515915625519670096,0,0,2
1515915625519670330,0,0,1
1515915625519670367,0,0,1
1515915625519670676,0,0,2
1515915625519670833,0,0,1
1515915625519670875,0,0,2
1515915625519671068,0,0,4
1515915625519671141,0,0,1
1515915625519671283,0,0,1
1515915625519671384,0,0,2
1515915625519671470,0,0,2
1515915625519671768,0,0,2
1515915625519672122,0,0,1
1515915625519672124,0,0,1
1515915625519672140,1,2,1
1515915625519672145,0,0,2
1515915625519672485,0,0,1
1515915625519672750,0,0,1
1515915625519672763,0,0,1
1515915625519672927,0,0,1
1515915625519673111,0,0,1
1515915625519673505,0,0,1
1515915625519673516,1,0,2
1515915625519673898,0,0,1
1515915625519674258,0,0,1
1515915625519674384,1,0,4
1515915625519674436,0,0,1
1515915625519674440,0,0,1
1515915625519674615,0,0,1
1515915625519674745,0,0,1
1515915625519674919,0,0,1
1515915625519674943,0,0,1
1515915625519674970,0,0,1
1515915625519675207,0,0,3
1515915625519675534,0,0,4
1515915625519675561,1,0,2
1515915625519675760,0,0,1
1515915625519675910,0,0,1
1515915625519675964,0,0,1
1515915625519676159,0,0,3
1515915625519676344,0,0,1
1515915625519676821,0,0,1
1515915625519676883,0,0,1
1515915625519677243,2,1,3
1515915625519677356,0,0,2
1515915625519677412,0,0,1
1515915625519677574,0,0,1
1515915625519677731,0,0,1
1515915625519677821,0,0,1
1515915625519677876,0,0,1
1515915625519677911,1,0,1
1515915625519677934,0,0,1
1515915625519677940,0,0,1
1515915625519677961,0,0,2
1515915625519678132,0,0,1
1515915625519678147,0,0,1
1515915625519678484,0,0,1
1515915625519678553,0,0,1
1515915625519678659,0,0,1
1515915625519678861,1,0,3
1515915625519678896,0,0,1
1515915625519679000,0,0,1
1515915625519679135,0,0,3
1515915625519679328,0,0,1
1515915625519679534,0,0,1
1515915625519679620,0,0,1
1515915625519679638,0,0,1
1515915625519679801,0,0,2
1515915625519679806,0,0,2
1515915625519679814,0,0,5
1515915625519679981,0,0,1
1515915625519679982,0,0,1
1515915625519680105,2,3,7
1515915625519680377,0,0,2
1515915625519680481,0,0,1
1515915625519680510,0,0,1
1515915625519680533,0,0,1
1515915625519680726,0,0,2
1515915625519680971,1,3,12
1515915625519680981,0,0,1
1515915625519680990,0,0,1
1515915625519681112,0,0,3
1515915625519681637,0,0,1
1515915625519681829,0,0,1
1515915625519682232,0,0,1
1515915625519682309,0,0,1
1515915625519682409,0,0,2
1515915625519682424,0,0,1
1515915625519682533,0,0,1
1515915625519682856,0,0,1
1515915625519683033,0,0,2
1515915625519683132,0,0,1
1515915625519683291,0,0,3
1515915625519683795,0,0,1
1515915625519683854,0,0,1
1515915625519683858,0,0,3
1515915625519683887,1,2,10
1515915625519683892,0,0,2
1515915625519683916,0,0,1
1515915625519684348,0,0,1
1515915625519684491,0,0,2
1515915625519684556,0,0,1
1515915625519684604,0,0,1
1515915625519684693,0,0,1
1515915625519684757,0,0,1
1515915625519684798,0,0,2
1515915625519684890,0,0,3
1515915625519685148,1,0,1
1515915625519685220,0,0,1
1515915625519685250,0,0,1
1515915625519685306,0,0,1
1515915625519685383,0,0,2
1515915625519685390,0,0,1
1515915625519685488,0,0,1
1515915625519685675,0,0,2
1515915625519685785,0,0,1
1515915625519685792,0,0,2
1515915625519685829,0,0,1
1515915625519685872,0,0,1
1515915625519685961,2,1,8
1515915625519686118,1,1,4
1515915625519686410,0,0,1
1515915625519686721,0,0,1
1515915625519686821,0,0,1
1515915625519686915,0,0,1
1515915625519687149,0,0,1
1515915625519687163,1,0,1
1515915625519687218,1,1,1
1515915625519687348,0,0,1
1515915625519687376,0,0,1
1515915625519687644,0,0,1
1515915625519687726,0,0,1
1515915625519687796,0,0,1
1515915625519687889,0,0,1
1515915625519687984,0,0,1
1515915625519687999,0,0,1
1515915625519688464,1,0,1
1515915625519688681,1,0,5
1515915625519688726,0,0,1
1515915625519688890,0,0,1
1515915625519689012,0,0,1
1515915625519689107,0,0,1
1515915625519689223,0,0,1
1515915625519689250,1,0,2
1515915625519689271,0,0,2
1515915625519689524,0,0,1
1515915625519689543,0,0,3
1515915625519689707,0,0,1
1515915625519689735,0,0,1
1515915625519689740,0,0,1
1515915625519689791,0,0,2
1515915625519689806,0,0,1
1515915625519689840,0,0,2
1515915625519689855,0,0,1
1515915625519690155,1,0,1
1515915625519690209,1,2,4
1515915625519690441,0,0,4
1515915625519690498,0,0,1
1515915625519690513,0,0,1
1515915625519690556,0,0,1
1515915625519690852,0,0,1
1515915625519690926,0,0,5
1515915625519691119,0,0,2
1515915625519691201,0,0,1
1515915625519691253,0,0,1
1515915625519691324,0,0,2
1515915625519691446,0,0,1
1515915625519691580,0,0,1
1515915625519691638,0,0,1
1515915625519691761,0,0,1
1515915625519691773,0,0,1
1515915625519692031,2,2,8
1515915625519692190,0,0,3
1515915625519692417,0,0,1
1515915625519692656,0,0,1
1515915625519692679,1,0,5
1515915625519692761,0,0,1
1515915625519693167,0,0,2
1515915625519693173,0,0,1
1515915625519693217,0,0,1
1515915625519693370,0,0,1
1515915625519693382,0,0,1
1515915625519693468,0,0,4
1515915625519693475,0,0,1
1515915625519693744,0,0,1
1515915625519693936,0,0,1
1515915625519694130,0,0,1
1515915625519694272,0,0,1
1515915625519694400,0,0,5
1515915625519694480,0,0,1
1515915625519694529,0,0,1
1515915625519694624,0,0,1
1515915625519694687,0,0,2
1515915625519694870,0,0,1
1515915625519694885,0,0,1
1515915625519694918,0,0,1
1515915625519694975,0,0,3
1515915625519695156,0,0,1
1515915625519695267,0,0,1
1515915625519695474,0,0,1
1515915625519695489,4,1,14
1515915625519695684,0,0,1
1515915625519695995,0,0,1
1515915625519696136,0,0,1
1515915625519696176,0,0,2
1515915625519696314,0,0,1
1515915625519696391,0,0,1
1515915625519696437,0,0,1
1515915625519696477,0,0,1
1515915625519696560,0,0,2
1515915625519696928,0,0,2
1515915625519697343,0,0,1
1515915625519697371,0,0,1
1515915625519697422,0,0,2
1515915625519697502,0,0,1
1515915625519697544,0,0,1
1515915625519697648,0,0,1
1515915625519697651,0,0,1
1515915625519697793,0,0,2
1515915625519697829,0,0,1
1515915625519697867,0,0,9
1515915625519697970,0,0,1
1515915625519698268,0,0,1
1515915625519698281,0,0,1
1515915625519698429,0,0,1
1515915625519698692,0,0,1
1515915625519698852,0,0,1
1515915625519698969,0,0,1
1515915625519698974,0,0,1
1515915625519699096,0,0,2
1515915625519699149,0,0,1
1515915625519699221,0,0,1
1515915625519699465,0,0,1
1515915625519699584,0,0,3
1515915625519699608,0,0,1
1515915625519699634,0,0,1
1515915625519699689,0,0,3
1515915625519699767,0,0,1
1515915625519699790,0,0,1
1515915625519699961,0,0,2
1515915625519700012,0,0,1
1515915625519700671,0,0,1
1515915625519700686,0,0,1
1515915625519700864,0,0,1
1515915625519700874,0,0,1
1515915625519701349,0,0,1
1515915625519701376,1,0,2
1515915625519701545,0,0,1
1515915625519701655,0,0,2
1515915625519701689,0,0,1
1515915625519702610,0,0,2
1515915625519702689,0,0,1
1515915625519702720,0,0,1
1515915625519702728,0,0,1
1515915625519702833,0,0,1
1515915625519703207,0,0,1
1515915625519703240,0,0,1
1515915625519703261,0,0,1
1515915625519703411,0,0,3
1515915625519703604,4,2,9
1515915625519703638,0,0,2
1515915625519703644,3,0,9
1515915625519703761,0,0,1
1515915625519703772,0,0,1
1515915625519703814,0,0,1
1515915625519703880,0,0,1
1515915625519703999,2,2,7
1515915625519704635,1,0,1
1515915625519704747,0,0,4
1515915625519704849,0,0,1
1515915625519704983,0,0,3
1515915625519705047,0,0,1
1515915625519705048,0,0,1
1515915625519705162,1,1,2
1515915625519705242,0,0,1
1515915625519705880,0,0,1
1515915625519706211,0,0,1
1515915625519706316,0,0,1
1515915625519706385,0,0,1
1515915625519706543,0,0,1
1515915625519706873,0,0,1
1515915625519707016,1,0,1
1515915625519707214,0,0,1
1515915625519707288,0,0,2
1515915625519709530,0,0,1
1515915625519709592,0,0,1
1515915625519709862,0,0,1
1515915625519709940,0,0,2
1515915625519709970,0,0,1
1515915625519710083,0,0,1
1515915625519710267,0,0,1
1515915625519710425,0,0,1
1515915625519710545,0,0,2
1515915625519710648,0,0,1
1515915625519710703,0,0,1
1515915625519710728,0,0,2
1515915625519710750,0,0,1
1515915625519710864,0,0,1
1515915625519710894,0,0,1
1515915625519710989,0,0,2
1515915625519711280,0,0,1
1515915625519711315,0,0,1
1515915625519711316,0,0,1
1515915625519711325,0,0,1
1515915625519711755,1,0,7
1515915625519711807,0,0,1
1515915625519711910,0,0,3
1515915625519711986,0,0,1
1515915625519712019,0,0,1
1515915625519712021,0,0,1
1515915625519712374,0,0,1
1515915625519712673,0,0,2
1515915625519712772,0,0,1
1515915625519712815,0,0,1
1515915625519712827,0,0,2
1515915625519713194,1,0,1
1515915625519713202,0,0,1
1515915625519713240,0,0,3
1515915625519713269,0,0,1
1515915625519713354,1,0,2
1515915625519713405,0,0,1
1515915625519713671,0,0,1
1515915625519713835,0,0,3
1515915625519713964,0,0,1
1515915625519714580,0,0,3
1515915625519714649,0,0,2
1515915625519714788,0,0,1
1515915625519714839,0,0,1
1515915625519714921,0,0,1
1515915625519715017,0,0,2
1515915625519715062,0,0,1
1515915625519715100,0,0,1
1515915625519715209,2,0,7
1515915625519715497,0,0,1
1515915625519715723,0,0,1
1515915625519715758,0,0,1
1515915625519715781,2,1,6
1515915625519715948,0,0,1
1515915625519716222,0,0,2
1515915625519716384,0,0,1
1515915625519716584,1,0,8
1515915625519716625,0,0,2
1515915625519716777,0,0,1
1515915625519716840,0,0,1
1515915625519717020,0,0,1
1515915625519717164,0,0,1
1515915625519717193,0,0,1
1515915625519717302,0,0,1
1515915625519717337,0,0,1
1515915625519717418,0,0,1
1515915625519717562,0,0,2
1515915625519717594,0,0,2
1515915625519717677,0,0,1
1515915625519717680,0,0,1
1515915625519717971,0,0,3
1515915625519718002,0,0,1
1515915625519718419,0,0,1
1515915625519718669,0,0,1
1515915625519719392,0,0,1
1515915625519719436,0,0,1
1515915625519719674,0,0,1
1515915625519719917,0,0,1
1515915625519720277,1,0,2
1515915625519720579,0,0,1
1515915625519720715,0,0,1
1515915625519721054,0,0,1
1515915625519721271,0,0,4
1515915625519721351,0,0,2
1515915625519721580,0,0,4
1515915625519721732,0,0,1
1515915625519721825,0,0,3
1515915625519721864,2,2,7
1515915625519721894,0,0,1
1515915625519721944,0,0,1
1515915625519722150,0,0,1
1515915625519722253,0,0,1
1515915625519722261,1,0,2
1515915625519722480,0,0,1
1515915625519722719,0,0,1
1515915625519722817,0,0,1
1515915625519722942,0,0,1
1515915625519723119,0,0,1
1515915625519723251,0,0,2
1515915625519723314,0,0,1
1515915625519723339,0,0,3
1515915625519723429,0,0,1
1515915625519723753,0,0,1
1515915625519723776,0,0,1
1515915625519723879,0,0,1
1515915625519723970,0,0,1
1515915625519724239,0,0,1
1515915625519724339,0,0,1
1515915625519724580,2,1,2
1515915625519724649,0,0,1
1515915625519724714,0,0,1
1515915625519725078,0,0,1
1515915625519725288,0,0,1
1515915625519725636,0,0,1
1515915625519725714,0,0,1
1515915625519725870,0,0,4
1515915625519725911,0,0,8
1515915625519726059,2,1,2
1515915625519726076,0,0,1
1515915625519726208,0,0,1
1515915625519726286,0,0,4
1515915625519726354,0,0,1
1515915625519726753,0,0,1
1515915625519726854,0,0,1
1515915625519726953,0,0,2
1515915625519727093,0,0,2
1515915625519727108,0,0,1
1515915625519728073,0,0,1
1515915625519728130,0,0,1
1515915625519728493,0,0,1
1515915625519728509,1,0,1
1515915625519728540,0,0,1
1515915625519728677,0,0,1
1515915625519728882,0,0,2
1515915625519729073,0,0,2
1515915625519729170,0,0,1
1515915625519729190,0,0,3
1515915625519729221,0,0,1
1515915625519729254,0,0,1
1515915625519729529,0,0,1
1515915625519729683,0,0,1
1515915625519729686,0,0,1
1515915625519729711,0,0,1
1515915625519729855,0,0,1
1515915625519730074,0,0,2
1515915625519730182,0,0,2
1515915625519731093,0,0,1
1515915625519731218,0,0,1
1515915625519731286,0,0,1
1515915625519731305,0,0,1
1515915625519731361,0,0,1
1515915625519731512,0,1,2
1515915625519731521,0,0,1
1515915625519731588,0,0,1
1515915625519731631,0,0,1
1515915625519731655,0,1,0
1515915625519731671,0,0,1
1515915625519731844,0,0,1
1515915625519731941,0,0,2
1515915625519732013,0,0,1
1515915625519732070,0,0,1
1515915625519732076,0,0,2
1515915625519732146,0,0,1
1515915625519732485,0,0,1
1515915625519732640,0,0,1
1515915625519733024,0,0,2
1515915625519733063,0,0,1
1515915625519733070,0,0,1
1515915625519733365,0,0,1
1515915625519733413,0,0,1
1515915625519733848,0,0,1
1515915625519733993,1,0,1
1515915625519734047,0,0,2
1515915625519734061,0,0,1
1515915625519734192,0,0,2
1515915625519734301,0,0,1
1515915625519734317,0,0,2
1515915625519734890,0,0,1
1515915625519734896,0,0,1
1515915625519735038,1,1,2
1515915625519735372,0,0,1
1515915625519735402,0,0,2
1515915625519735573,0,0,1
1515915625519735660,5,0,17
1515915625519735896,0,0,1
1515915625519735914,0,0,1
1515915625519736269,0,0,1
1515915625519736322,0,0,4
1515915625519736345,1,1,4
1515915625519736884,0,0,1
1515915625519737066,0,0,1
1515915625519737173,0,0,1
1515915625519737258,0,0,1
1515915625519737337,0,0,1
1515915625519737358,0,0,1
1515915625519737398,0,0,1
1515915625519737401,2,0,4
1515915625519737529,0,0,1
1515915625519737557,0,0,1
1515915625519737592,0,0,2
1515915625519737694,0,0,1
1515915625519737999,0,0,1
1515915625519738047,0,0,1
1515915625519738103,0,0,1
1515915625519738164,0,0,1
1515915625519738307,0,0,1
1515915625519738321,0,0,1
1515915625519738535,0,0,1
1515915625519738605,0,0,1
1515915625519738651,0,0,2
1515915625519738731,0,0,1
1515915625519738787,0,0,1
1515915625519739185,0,0,1
1515915625519739196,0,0,1
1515915625519739382,1,1,2
1515915625519739387,0,0,2
1515915625519739405,0,0,1
1515915625519739477,0,0,2
1515915625519739637,2,4,8
1515915625519739746,0,0,3
1515915625519739934,0,0,4
1515915625519740189,0,0,1
1515915625519740378,0,0,1
1515915625519740543,0,0,1
1515915625519740545,0,0,3
1515915625519740686,0,0,1
1515915625519740927,0,0,1
1515915625519741074,0,0,5
1515915625519741338,0,0,2
1515915625519741402,3,3,4
1515915625519741437,0,0,3
1515915625519741465,0,0,3
1515915625519741559,0,0,1
1515915625519741584,0,0,1
1515915625519742037,0,0,4
1515915625519742195,0,0,1
1515915625519742383,0,0,1
1515915625519742471,0,0,1
1515915625519742568,0,1,1
1515915625519742648,0,0,1
1515915625519742770,0,0,1
1515915625519742788,0,0,1
1515915625519743162,0,0,1
1515915625519743165,0,0,4
1515915625519744010,0,0,1
1515915625519744023,0,0,1
1515915625519744696,0,0,1
1515915625519744934,0,0,2
1515915625519745186,0,0,1
1515915625519745591,0,0,5
1515915625519746020,0,0,1
1515915625519746356,0,0,2
1515915625519746367,0,0,2
1515915625519746728,0,0,2
1515915625519746993,0,0,2
1515915625519747106,0,0,1
1515915625519747263,0,0,2
1515915625519747306,2,0,8
